0 0 49 134 153 164 193 177 228 292 353 405 435 573 577 637 724 800 896 952 1101 1120 1281 1173 1188 1263 1237 1343 1398 1354 1498 1599 1579 1817 1817 1959 2018 2247 2542 2803 1228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 59 115 112 105 174 159 173 240 254 357 362 438 422 490 610 679 767 801 912 900 964 966 1069 1011 1112 1122 1240 1170 1198 1345 1369 1462 1551 1596 1724 1925 2060 2231 2281 1134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 32 93 86 107 104 131 132 182 231 219 282 350 380 418 516 554 550 696 755 796 833 861 882 951 939 960 950 937 1006 1042 1167 1220 1265 1411 1410 1470 1689 1808 1839 2114 1029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 44 57 71 82 99 109 131 115 188 193 202 257 300 342 419 410 514 585 623 659 698 716 759 763 820 776 803 803 893 936 861 1015 1021 1054 1121 1257 1360 1466 1603 1782 1826 932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 31 55 53 97 79 80 113 129 175 148 185 252 254 307 330 352 421 472 497 532 521 639 682 622 703 661 711 760 786 777 748 843 877 844 918 1050 1135 1105 1326 1341 1478 1562 796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 31 74 47 61 56 71 84 110 92 141 152 150 192 201 276 315 316 402 454 438 456 485 523 567 572 583 543 567 639 681 669 675 651 768 801 843 885 1012 1049 1091 1225 1287 1416 652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 17 56 26 43 51 52 56 71 99 110 115 155 161 214 256 254 266 323 362 391 418 393 495 480 451 510 520 521 516 535 585 635 598 654 593 745 765 818 898 954 940 1124 1088 1229 661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 15 35 42 32 45 48 64 63 81 100 114 104 133 143 206 191 217 290 278 333 318 367 414 407 422 447 433 471 426 501 465 488 513 554 561 592 606 667 711 704 819 850 981 1073 1084 535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 25 34 18 26 29 47 56 34 45 65 63 97 102 103 161 151 206 221 230 231 268 374 315 344 394 362 401 368 366 445 384 421 466 447 435 498 511 551 539 662 629 672 715 839 897 967 510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 10 25 35 22 36 26 41 38 54 66 75 74 104 103 107 138 159 184 149 179 252 285 280 244 282 334 358 357 376 335 358 355 364 405 418 381 399 492 490 530 603 586 609 618 756 860 905 456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 9 10 12 14 25 33 24 47 31 44 45 72 72 94 95 124 143 154 137 187 209 187 250 244 281 285 271 279 295 333 341 306 311 354 343 365 360 467 398 441 440 475 471 570 534 641 737 759 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 6 16 21 24 29 21 12 35 27 18 38 37 71 69 67 116 89 97 152 152 177 186 174 219 255 239 250 237 288 262 280 311 277 306 285 367 335 358 378 351 397 418 441 484 458 547 594 649 717 378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 12 16 16 10 11 23 17 23 26 43 33 59 52 75 80 103 109 113 112 135 165 161 185 212 216 206 234 243 216 242 238 286 256 269 276 240 342 284 321 307 339 368 421 409 435 519 544 604 636 306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 8 21 11 8 7 22 12 19 15 23 22 31 52 33 45 54 58 78 87 101 113 133 136 149 145 183 164 193 174 170 222 212 205 199 222 235 268 235 256 263 268 289 299 326 381 375 414 435 489 454 575 258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 18 13 8 11 19 17 16 14 12 22 21 22 34 54 55 34 75 73 63 113 122 133 132 147 154 177 154 165 161 158 152 195 187 200 190 193 211 222 253 227 238 278 286 257 319 313 325 431 425 461 531 248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 8 5 10 13 16 12 12 11 15 13 20 27 42 29 34 39 59 52 84 71 86 97 105 86 116 135 145 137 178 150 169 155 148 153 147 194 191 208 200 216 206 230 216 271 234 249 299 315 372 380 402 446 206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 3 7 5 18 5 8 11 6 6 9 22 24 22 27 25 29 44 45 45 62 49 47 90 93 100 112 99 133 121 130 147 135 124 145 148 131 136 138 170 163 173 170 165 195 230 226 200 239 285 280 324 338 381 387 211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 8 7 8 3 7 9 7 10 11 14 14 16 18 31 33 33 34 39 63 57 64 78 71 67 103 113 112 95 113 93 152 118 150 154 151 128 138 132 126 149 161 159 176 196 216 193 191 187 221 249 286 314 343 339 172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 3 2 4 9 12 6 7 6 5 8 12 12 15 12 12 27 24 30 36 29 45 64 74 57 86 65 72 82 105 96 119 89 85 124 110 140 115 89 99 127 135 132 132 116 131 157 168 175 227 188 218 243 247 265 289 310 172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 5 2 7 3 7 3 6 9 6 4 11 15 10 17 14 35 33 34 50 36 41 51 57 76 68 72 105 86 89 87 103 89 96 98 101 104 114 99 104 119 129 102 111 116 134 146 158 186 156 178 214 229 219 247 297 317 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 3 6 1 1 6 6 2 8 4 10 4 15 12 8 21 17 20 23 25 38 42 33 32 34 43 46 83 70 75 76 92 92 87 83 83 89 123 80 100 115 105 101 112 109 118 100 102 146 139 148 181 153 155 186 198 225 267 261 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 2 1 0 3 0 5 3 5 12 7 10 10 9 15 18 16 30 31 31 35 38 35 29 44 63 63 45 77 74 70 71 81 62 68 82 75 68 80 108 80 95 67 101 96 100 94 105 136 157 134 154 144 171 176 189 232 230 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 2 3 8 1 0 4 2 3 12 6 12 7 7 6 4 9 10 20 28 20 26 26 30 41 25 53 51 67 63 54 56 63 77 51 72 70 69 88 79 62 84 74 83 87 78 91 103 88 96 117 144 141 138 135 168 173 173 216 229 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 1 4 1 1 0 2 7 2 3 2 7 4 6 8 11 16 14 23 20 29 17 34 19 43 47 43 29 57 49 62 54 64 63 57 54 61 62 60 93 84 79 72 78 85 66 84 71 84 99 95 94 132 130 152 127 167 160 169 204 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 2 5 1 8 1 2 5 5 0 6 11 10 5 7 6 5 10 12 20 26 15 34 21 18 33 39 49 33 54 44 75 52 55 43 65 50 54 68 63 76 85 54 53 55 63 61 58 60 76 76 79 100 103 118 124 129 132 168 169 147 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 5 0 1 0 2 2 2 3 2 4 2 3 3 5 9 11 11 11 12 10 16 11 16 22 25 32 25 36 33 25 54 45 46 38 43 56 54 55 54 43 36 52 55 48 58 50 71 70 64 88 83 66 88 90 90 100 136 117 143 191 189 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 4 2 1 3 1 1 0 2 3 1 5 5 1 6 5 8 9 4 17 17 7 10 13 19 15 29 25 29 21 30 40 23 43 32 39 38 40 57 59 52 47 50 40 45 46 55 36 33 73 74 63 76 87 69 94 82 70 86 118 120 120 132 151 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 3 0 0 0 1 0 0 1 2 4 1 0 3 4 9 5 7 8 8 12 4 16 19 18 13 20 21 16 21 27 31 30 50 38 42 46 44 49 41 35 25 48 41 43 46 56 41 62 52 63 50 56 54 52 54 82 91 86 99 83 89 104 153 154 133 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 2 0 0 3 0 1 0 5 1 0 2 0 1 2 2 2 4 5 2 13 15 11 15 8 17 28 31 28 15 33 24 42 27 40 35 27 36 37 32 40 37 27 32 38 36 43 33 49 38 52 40 38 56 54 52 75 54 69 55 89 100 111 109 118 143 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 1 1 1 5 2 1 1 1 2 12 5 14 7 4 11 19 16 7 20 21 25 14 20 11 20 23 22 38 27 27 33 44 37 29 34 38 35 35 40 38 34 34 47 34 37 38 27 60 47 37 52 77 70 65 92 98 82 83 119 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 5 1 1 1 1 3 0 1 2 1 2 2 3 7 3 3 6 3 12 5 13 13 5 20 13 14 21 33 26 10 36 13 23 27 16 23 22 23 37 31 35 40 41 40 21 36 38 51 30 49 46 38 39 37 50 58 68 60 64 80 67 79 67 92 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 3 0 2 0 1 2 0 2 1 1 0 0 0 1 5 2 8 3 4 5 4 10 5 10 9 14 6 19 14 17 12 12 18 13 32 20 23 28 19 26 20 21 17 21 17 20 21 52 18 26 26 30 25 34 44 39 41 41 43 52 61 71 60 82 82 75 89 101 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 4 0 0 0 0 0 2 0 0 3 0 1 0 2 4 0 2 1 10 2 1 4 4 10 8 13 17 9 9 12 25 22 20 22 21 16 21 18 17 15 26 27 36 31 27 21 29 34 14 29 35 38 45 31 65 24 27 35 57 41 57 66 36 49 49 72 74 90 71 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 2 2 0 4 1 2 4 3 4 2 7 10 8 13 4 15 13 9 20 7 14 16 12 19 25 20 25 34 21 22 22 25 22 16 18 21 25 28 34 31 38 28 25 38 27 44 42 45 45 27 61 44 52 48 70 59 85 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 1 0 0 1 0 2 1 0 1 2 0 5 4 1 3 0 5 4 5 2 12 8 8 9 5 14 16 12 6 13 14 17 29 21 13 29 16 14 13 21 29 20 35 27 28 26 27 29 20 37 32 30 25 35 28 36 36 37 43 41 47 63 57 95 68 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
